Computer Time,Arduino Millis,BME680_IAQ,BME680_Accuracy,BME680_Temperature_C,BME680_Humidity_Percent,BME680_CO2_ppm,BME680_VOC,BME680_Pressure_hPa,BME680_Gas_Ohms,BME280_Temperature_C,BME280_Humidity_Percent,BME280_Pressure_hPa,BME280_Altitude_m,ENS160_AQI,ENS160_TVOC_ppb,ENS160_eCO2_ppm,ENS160_HP0_Ohms,ENS160_HP1_Ohms,ENS160_HP2_Ohms,ENS160_HP3_Ohms,AHT21_Temperature_C,AHT21_Humidity_Percent
2026-06-07 13:59:32,619700,44.54,2,18.01,45.22,562.17,0.40,998.62,232490,16.44,44.15,998.86,155.74,1,54,464,65115,1,58888,57822,19.98,36.78
2026-06-07 13:59:35,623102,44.87,2,17.97,45.32,564.46,0.41,998.61,229733,16.43,44.53,998.84,155.87,1,52,460,64851,1,58888,58077,20.01,36.94
2026-06-07 13:59:38,626506,44.60,2,17.94,45.57,562.56,0.40,998.62,231998,16.47,44.53,998.83,155.98,1,56,468,64175,1,58077,57626,20.05,36.95
2026-06-07 13:59:42,629909,45.57,2,17.90,45.69,569.25,0.42,998.58,227983,16.49,45.09,998.86,155.71,1,63,484,65160,1,57861,56736,20.14,37.10
2026-06-07 13:59:45,633313,46.14,2,17.87,46.16,573.20,0.43,998.58,228458,16.52,46.39,998.89,155.46,1,60,477,63376,1,57900,57063,20.14,37.57
2026-06-07 13:59:49,636716,46.55,2,17.84,46.40,576.00,0.44,998.58,228616,16.54,44.97,998.84,155.83,2,75,506,63979,1,58471,55445,20.15,37.25
2026-06-07 13:59:52,640119,46.80,2,17.81,46.29,577.74,0.44,998.60,229093,16.54,44.10,998.86,155.74,1,54,464,64327,1,58313,57665,20.05,37.02
2026-06-07 13:59:55,643522,46.42,2,17.78,46.11,575.06,0.43,998.59,231672,16.52,43.72,998.88,155.51,1,57,472,64873,1,57880,57276,19.93,36.88
2026-06-07 13:59:59,646925,45.69,2,17.74,45.99,569.93,0.42,998.59,233976,16.46,43.85,998.84,155.89,1,44,444,66204,1,57861,58868,19.86,36.77
2026-06-07 14:00:02,650329,45.20,2,17.73,45.91,566.48,0.41,998.59,234309,16.48,44.06,998.82,156.02,1,43,443,64786,1,58274,58968,19.84,36.92
2026-06-07 14:00:06,653731,45.21,2,17.71,45.93,566.55,0.41,998.60,233313,16.47,44.14,998.83,155.92,1,47,450,65292,1,58789,58610,19.87,37.02
2026-06-07 14:00:09,657135,45.55,2,17.69,45.98,568.92,0.42,998.58,232325,16.49,44.11,998.87,155.63,1,40,436,64830,1,58729,59389,19.90,36.99
2026-06-07 14:00:13,660538,45.79,2,17.67,46.01,570.58,0.42,998.61,232654,16.50,44.09,998.82,156.06,1,55,466,64567,1,58689,57685,19.87,37.01
2026-06-07 14:00:16,663942,45.99,2,17.66,46.07,571.94,0.43,998.60,232818,16.52,44.19,998.82,156.06,2,68,492,64066,1,58057,56296,19.94,37.10
2026-06-07 14:00:19,667344,46.61,2,17.67,46.09,576.27,0.44,998.58,231184,16.53,44.33,998.83,155.97,1,59,476,64676,1,58333,57141,20.02,37.19
2026-06-07 14:00:23,670747,47.28,2,17.66,46.14,580.89,0.45,998.58,230537,16.56,44.21,998.82,156.06,1,56,470,63785,1,58116,57470,20.10,37.15
2026-06-07 14:00:26,674151,48.49,2,17.68,46.13,589.40,0.47,998.59,227826,16.59,44.84,998.82,156.00,1,55,466,63462,1,57334,57646,20.12,37.35
2026-06-07 14:00:30,677554,50.21,2,17.67,46.38,601.47,0.50,998.59,224105,16.61,45.29,998.85,155.78,1,54,464,62842,1,57451,57743,20.20,37.50
2026-06-07 14:00:33,680957,51.25,2,17.67,46.62,608.78,0.53,998.60,224563,16.65,45.33,998.80,156.21,1,62,481,63699,1,56698,56774,20.26,37.63
2026-06-07 14:00:36,684360,51.59,2,17.65,46.80,611.17,0.53,998.61,225950,16.66,45.24,998.82,156.03,2,65,486,62842,1,56832,56411,20.30,37.58
2026-06-07 14:00:40,687764,51.49,2,17.64,46.94,610.44,0.53,998.61,227197,16.69,44.88,998.86,155.71,1,60,476,63140,1,56334,56928,20.37,37.48
2026-06-07 14:00:43,691167,51.43,2,17.62,46.93,610.02,0.53,998.60,227197,16.70,44.51,998.84,155.84,2,66,488,63677,1,56391,56239,20.43,37.29
2026-06-07 14:00:47,694571,51.26,2,17.58,47.12,608.83,0.53,998.60,227668,16.71,45.32,998.81,156.12,1,63,484,62102,1,56986,56506,20.50,37.54
2026-06-07 14:00:50,697974,51.29,2,17.56,47.58,609.05,0.53,998.60,226884,16.72,46.46,998.83,155.97,2,65,487,61976,1,55539,56315,20.41,37.94
2026-06-07 14:00:53,701377,51.81,2,17.54,48.32,612.70,0.54,998.61,224563,16.72,47.26,998.85,155.75,1,64,484,61143,1,55765,56372,20.48,38.26
2026-06-07 14:00:57,704781,52.65,2,17.50,49.09,618.58,0.56,998.60,222290,16.74,47.71,998.85,155.79,1,59,476,61641,1,55727,56679,20.48,38.66
2026-06-07 14:01:00,708184,52.51,2,17.48,49.47,617.64,0.55,998.59,224563,16.73,47.27,998.82,155.79,2,68,492,61019,1,55164,55652,20.52,38.71
2026-06-07 14:01:04,711587,52.59,2,17.44,49.60,618.19,0.55,998.60,223648,16.72,46.73,998.83,155.95,1,58,472,61143,1,54904,56640,20.40,38.69
2026-06-07 14:01:07,714990,52.37,2,17.42,49.46,616.60,0.55,998.60,224563,16.73,46.95,998.82,156.04,1,55,467,62312,1,54811,56928,20.27,38.79
2026-06-07 14:01:10,718394,53.11,2,17.43,49.45,621.82,0.57,998.60,220948,16.73,47.65,998.80,156.22,1,58,474,61350,1,54922,56583,20.38,39.12
2026-06-07 14:01:14,721797,53.45,2,17.41,49.76,624.18,0.57,998.59,221245,16.74,47.83,998.87,155.66,1,56,470,60545,1,55239,56794,20.47,39.23
2026-06-07 14:01:17,725200,54.13,2,17.41,50.04,628.99,0.59,998.59,219183,16.75,47.86,998.81,156.12,1,51,460,61454,1,54184,57276,20.56,39.36
2026-06-07 14:01:21,728603,54.17,2,17.41,50.30,629.27,0.59,998.59,220356,16.77,48.83,998.84,155.84,1,55,466,61060,1,55314,56871,20.64,39.82
2026-06-07 14:01:24,732007,56.13,2,17.44,50.90,643.00,0.64,998.61,212673,16.78,50.08,998.82,156.00,1,58,473,59691,1,54184,56468,20.72,40.20
2026-06-07 14:01:27,735410,57.65,2,17.44,51.62,653.69,0.68,998.59,211308,16.79,50.25,998.82,156.02,1,58,474,59570,1,53800,56258,20.79,40.33
2026-06-07 14:01:31,738813,59.94,2,17.46,52.03,674.38,0.74,998.61,206279,16.80,49.40,998.80,156.19,1,52,461,59368,1,53818,56813,20.86,40.59
2026-06-07 14:01:38,745620,63.70,3,17.48,52.18,740.16,0.86,998.61,202599,16.81,48.85,998.82,156.08,1,64,484,58968,1,52951,55408,20.96,40.41
2026-06-07 14:01:41,749024,64.46,3,17.48,52.11,753.57,0.89,998.59,203601,16.82,49.10,998.81,156.12,1,61,478,59610,1,53005,55709,21.01,40.40
2026-06-07 14:01:44,752427,65.16,3,17.48,52.13,765.79,0.91,998.61,202599,16.83,49.56,998.79,156.27,1,55,466,58709,1,53636,56372,21.05,40.28
2026-06-07 14:01:48,755830,65.72,3,17.49,52.26,775.62,0.93,998.61,201854,16.84,50.34,998.81,156.11,1,58,473,58848,1,52487,56011,21.05,40.63
2026-06-07 14:01:51,759234,66.46,3,17.48,52.60,788.55,0.96,998.60,200137,16.85,51.20,998.83,155.92,1,62,481,57783,1,52186,55558,21.10,41.02
2026-06-07 14:01:55,762637,67.50,3,17.49,53.05,806.80,1.00,998.61,197733,16.85,51.66,998.81,156.11,1,58,474,58451,1,51362,55860,21.09,41.24
2026-06-07 14:01:58,766041,68.56,3,17.50,53.42,825.45,1.05,998.60,195968,16.86,51.78,998.83,155.98,1,56,470,57626,1,51068,55973,21.13,41.42
2026-06-07 14:02:01,769444,69.00,3,17.49,53.88,833.04,1.06,998.58,196319,16.87,51.92,998.81,156.15,1,58,473,57939,1,50912,55709,21.23,41.46
2026-06-07 14:02:05,772847,69.41,3,17.49,54.08,840.25,1.08,998.59,195387,16.88,51.54,998.82,156.00,1,46,449,57354,1,51659,56948,21.26,41.35
2026-06-07 14:02:08,776251,69.51,3,17.50,54.04,842.05,1.09,998.59,195503,16.88,51.37,998.80,156.17,1,61,480,57802,1,51171,55239,21.30,41.33
2026-06-07 14:02:12,779655,69.81,3,17.50,53.96,847.25,1.10,998.57,194349,16.87,51.55,998.81,156.11,2,66,488,57276,1,51206,54774,21.34,41.37
2026-06-07 14:02:15,783057,69.73,3,17.50,54.04,845.89,1.10,998.57,194809,16.88,51.49,998.79,156.26,1,52,460,57412,1,51154,56296,21.40,41.40
2026-06-07 14:02:18,786461,69.54,3,17.51,54.15,842.46,1.09,998.57,194809,16.88,51.66,998.82,156.03,1,53,464,57626,1,51328,56068,21.41,41.40
2026-06-07 14:02:22,789865,69.46,3,17.49,54.16,841.15,1.08,998.55,194235,16.88,51.39,998.81,156.25,1,45,446,57393,1,51851,57044,21.44,41.29
2026-06-07 14:02:25,793268,69.78,3,17.50,54.18,846.65,1.10,998.55,192644,16.86,51.79,998.85,155.81,1,50,456,56717,1,52080,56468,21.46,41.40
2026-06-07 14:02:29,796672,69.27,3,17.49,54.39,837.68,1.08,998.56,194579,16.85,51.93,998.82,156.01,1,44,445,57802,1,51362,57083,21.48,41.39
2026-06-07 14:02:32,800075,68.86,3,17.49,54.53,830.46,1.06,998.59,194349,16.89,52.14,998.85,155.79,1,52,461,57238,1,51869,56125,21.50,41.31
2026-06-07 14:02:35,803478,68.72,3,17.48,54.77,828.09,1.05,998.56,193436,16.89,52.58,998.86,155.71,1,51,458,57354,1,52115,56258,21.52,41.58
2026-06-07 14:02:39,806882,68.45,3,17.48,54.78,823.26,1.04,998.56,193664,16.90,51.96,998.85,155.75,1,42,440,57412,1,51589,57238,21.54,41.44
2026-06-07 14:02:42,810286,68.16,3,17.46,54.58,818.15,1.03,998.57,193778,16.90,51.26,998.86,155.73,1,33,420,57083,1,50999,58333,21.53,41.18
2026-06-07 14:02:46,813688,67.38,3,17.46,54.23,804.52,1.00,998.58,195503,16.90,50.99,998.80,156.26,1,36,427,57529,1,51922,57998,21.51,41.09
2026-06-07 14:02:49,817092,66.76,3,17.45,54.06,793.66,0.97,998.58,195619,16.89,51.06,998.82,156.07,1,44,445,58116,1,52204,57063,21.44,40.94
2026-06-07 14:02:52,820495,66.38,3,17.46,53.94,786.95,0.96,998.61,195271,16.90,50.94,998.88,155.57,1,45,446,58136,1,52239,57063,21.36,40.87
2026-06-07 14:02:56,823899,65.82,3,17.45,53.89,777.23,0.94,998.58,196085,16.90,50.60,998.86,155.71,1,37,431,58037,1,51869,57920,21.35,40.80
2026-06-07 14:02:59,827302,65.73,3,17.45,53.64,775.63,0.93,998.60,195040,16.90,50.21,998.86,155.73,1,43,441,57783,1,52505,57334,21.26,40.58
2026-06-07 14:03:03,830705,65.74,3,17.44,53.40,775.74,0.93,998.61,194809,16.91,49.79,998.86,155.68,1,48,452,58057,1,52204,56774,21.15,40.45
2026-06-07 14:03:06,834109,64.69,3,17.43,53.10,757.30,0.90,998.61,198329,16.91,49.59,998.83,155.99,1,59,476,58669,1,53112,55558,21.09,40.34
2026-06-07 14:03:09,837513,63.80,3,17.42,52.89,741.67,0.86,998.61,198928,16.90,49.32,998.83,155.92,1,43,443,59489,1,53365,57432,21.07,40.23
2026-06-07 14:03:13,840915,62.67,3,17.39,52.73,721.97,0.83,998.58,200746,16.90,49.24,998.85,155.81,1,50,458,59148,1,53112,56621,21.01,40.07
2026-06-07 14:03:16,844319,61.73,3,17.40,52.52,705.47,0.80,998.60,201360,16.90,49.07,998.87,155.66,1,51,459,59088,1,52718,56602,21.02,40.09
2026-06-07 14:03:20,847723,61.07,3,17.39,52.44,693.84,0.78,998.61,201483,16.88,49.27,998.82,156.04,1,46,449,58948,1,52487,57160,21.02,40.09
2026-06-07 14:03:23,851126,61.16,3,17.39,52.50,695.40,0.78,998.60,199651,16.90,49.65,998.87,155.61,1,43,443,58096,1,53437,57529,21.03,40.18
2026-06-07 14:03:26,854530,61.19,3,17.39,52.70,696.04,0.78,998.59,199651,16.91,50.08,998.88,155.54,1,63,482,59128,1,52594,55389,21.01,40.32
2026-06-07 14:03:30,857932,61.43,3,17.39,52.74,700.15,0.79,998.60,198928,16.88,49.68,998.83,155.98,1,62,481,59108,1,54074,55426,20.94,40.30
2026-06-07 14:03:33,861336,61.30,3,17.39,52.71,697.91,0.78,998.60,199894,16.88,50.03,998.84,155.91,1,51,458,59048,1,53365,56621,21.06,40.43
2026-06-07 14:03:37,864740,61.45,3,17.39,52.84,700.46,0.79,998.60,199048,16.85,50.67,998.82,156.01,1,55,467,58848,1,53112,56144,21.09,40.60
2026-06-07 14:03:40,868143,61.65,3,17.39,53.06,704.10,0.79,998.61,198568,16.85,50.56,998.83,155.92,1,52,462,59088,1,53274,56391,21.13,40.71
2026-06-07 14:03:43,871546,61.77,3,17.39,53.16,706.15,0.80,998.62,198568,16.81,49.85,998.85,155.81,1,46,449,58550,1,53673,57063,21.10,40.49
2026-06-07 14:03:47,874950,61.24,3,17.39,53.01,696.84,0.78,998.62,200624,16.82,49.69,998.84,155.87,1,49,455,57978,1,53220,56679,21.18,40.42
2026-06-07 14:03:50,878353,61.06,3,17.38,52.93,693.76,0.78,998.59,200015,16.78,49.01,998.81,156.13,1,63,482,58809,1,53745,55239,21.16,40.08
2026-06-07 14:03:54,881757,60.54,3,17.38,52.61,684.57,0.76,998.59,201483,16.75,48.62,998.86,155.72,2,67,491,59208,1,54001,54811,21.17,39.71
2026-06-07 14:03:57,885160,60.56,3,17.37,52.31,684.84,0.76,998.60,200380,16.74,49.38,998.85,155.83,1,54,466,58669,1,53982,56220,21.16,39.92
2026-06-07 14:04:00,888563,60.22,3,17.37,52.26,678.98,0.75,998.60,201607,16.72,49.54,998.82,156.06,1,52,462,59691,1,54092,56487,21.15,39.89
2026-06-07 14:04:04,891967,60.04,3,17.37,52.31,675.77,0.74,998.58,201483,16.76,49.73,998.87,155.64,1,53,462,58650,1,54074,56468,21.22,39.94
2026-06-07 14:04:07,895370,59.75,3,17.38,52.25,670.63,0.74,998.61,202102,16.76,49.00,998.84,155.72,1,58,472,60341,1,54331,55897,21.22,39.61
2026-06-07 14:04:11,898774,59.77,3,17.37,52.09,670.96,0.74,998.61,201483,16.78,48.95,998.80,156.22,1,55,466,60056,1,54570,56239,21.24,39.60
2026-06-07 14:04:14,902177,59.54,3,17.37,52.11,666.96,0.73,998.59,202350,16.79,49.45,998.84,155.91,2,65,487,59188,1,54147,55146,21.28,39.65
2026-06-07 14:04:17,905580,60.21,3,17.38,52.24,678.75,0.75,998.61,199530,16.81,50.74,998.85,155.79,2,68,492,59469,1,54184,54904,21.29,39.98
2026-06-07 14:04:21,908984,60.72,3,17.37,52.67,687.58,0.77,998.59,199289,16.82,51.78,998.82,156.01,1,51,459,59288,1,53564,56602,21.25,40.60
2026-06-07 14:04:24,912388,61.81,3,17.32,53.81,706.78,0.80,998.59,196436,16.83,53.60,998.82,156.03,1,57,470,58274,1,53347,55916,20.97,41.71
2026-06-07 14:04:28,915790,63.31,3,17.29,55.12,732.95,0.85,998.58,193436,16.84,54.76,998.86,155.74,1,43,442,57509,1,53059,57296,20.83,42.45
2026-06-07 14:04:31,919194,64.45,3,17.28,55.97,752.92,0.89,998.60,192532,16.84,55.11,998.86,155.71,1,42,441,56640,1,53401,57102,20.86,43.24
2026-06-07 14:04:34,922598,65.07,3,17.26,56.38,763.71,0.91,998.60,192644,16.82,55.12,998.80,156.19,1,49,455,56871,1,52310,56201,20.88,43.50
2026-06-07 14:04:38,926001,65.43,3,17.26,56.01,770.13,0.92,998.59,192644,16.84,55.28,998.81,156.10,1,55,468,57626,1,52363,55426,20.96,43.94
2026-06-07 14:04:41,929404,65.75,3,17.27,55.57,775.66,0.93,998.59,192307,16.85,56.12,998.78,156.37,1,44,445,56391,1,52451,56698,21.00,44.44
2026-06-07 14:04:45,932807,66.89,3,17.26,56.03,795.58,0.98,998.59,188996,16.86,55.67,998.85,155.81,1,41,438,56621,1,53112,57160,21.09,44.56
2026-06-07 14:04:48,936211,67.37,3,17.25,56.20,803.99,1.00,998.59,189649,16.87,53.96,998.80,156.17,1,49,455,57665,1,52629,56201,21.16,44.07
2026-06-07 14:04:51,939615,67.34,3,17.25,56.02,803.37,0.99,998.58,190637,16.88,53.37,998.82,156.06,1,43,442,57880,1,52933,56871,21.21,43.79
2026-06-07 14:04:55,943017,67.12,3,17.24,55.95,799.60,0.99,998.59,191079,16.88,53.38,998.79,156.33,1,50,457,56871,1,52257,56087,21.26,43.60
2026-06-07 14:04:58,946421,67.34,3,17.24,55.79,803.42,0.99,998.59,189758,16.90,52.85,998.84,155.84,1,57,471,57451,1,52897,55333,21.34,43.30
2026-06-07 14:05:02,949825,67.97,3,17.25,55.60,814.40,1.02,998.58,188132,16.90,52.34,998.83,155.99,1,52,462,56736,1,53293,55860,21.39,43.03
2026-06-07 14:05:05,953228,67.39,3,17.24,55.30,804.31,1.00,998.58,191301,16.91,51.73,998.81,156.12,1,49,454,57665,1,54147,56296,21.39,42.62
2026-06-07 14:05:08,956632,66.92,3,17.24,55.07,796.06,0.98,998.58,191524,16.91,51.63,998.81,156.11,1,55,468,57763,1,53491,55596,21.43,42.28
2026-06-07 14:05:12,960035,66.58,3,17.23,55.03,790.09,0.97,998.59,191524,16.91,52.17,998.80,156.17,1,52,460,56890,1,53311,56068,21.34,42.23
2026-06-07 14:05:15,963438,66.36,3,17.23,55.30,786.22,0.96,998.58,191301,16.91,52.72,998.83,155.97,1,44,445,56967,1,52115,56871,21.40,42.26
2026-06-07 14:05:19,966842,67.36,3,17.24,55.72,803.65,1.00,998.58,187383,16.91,53.70,998.83,155.95,1,41,437,57006,1,51869,57276,21.46,43.06
2026-06-07 14:05:22,970245,68.23,3,17.25,56.23,818.94,1.03,998.59,186429,16.92,55.30,998.82,156.06,1,46,448,56144,1,51922,56602,21.49,43.42
2026-06-07 14:05:25,973648,68.67,3,17.25,56.85,826.58,1.05,998.61,186526,16.92,55.26,998.87,155.65,1,48,453,56525,1,51171,56239,21.56,43.50
2026-06-07 14:05:29,977052,69.11,3,17.24,57.07,834.28,1.07,998.59,185797,16.92,53.27,998.89,155.46,1,57,470,56679,1,51641,55183,21.57,42.98
2026-06-07 14:05:32,980455,68.76,3,17.22,56.55,828.21,1.05,998.59,187811,16.91,51.99,998.86,155.71,1,49,456,57490,1,52381,55935,21.58,42.36
2026-06-07 14:05:36,983859,67.83,3,17.21,55.94,811.97,1.01,998.61,190087,16.89,51.34,998.83,155.97,1,54,466,58195,1,52523,55483,21.57,42.03
2026-06-07 14:05:39,987262,66.83,3,17.19,55.42,794.31,0.97,998.62,191413,16.88,51.26,998.84,155.84,1,52,461,57880,1,53166,55860,21.54,41.64
2026-06-07 14:05:42,990665,65.88,3,17.17,55.17,777.75,0.94,998.64,192307,16.87,51.27,998.84,155.89,1,52,460,59148,1,53491,55992,21.57,41.51
2026-06-07 14:05:46,994069,64.65,3,17.17,54.96,756.31,0.89,998.62,194235,16.87,51.02,998.86,155.73,1,40,436,58352,1,53473,57354,21.55,41.12
2026-06-07 14:05:49,997473,63.85,3,17.17,54.69,742.21,0.87,998.62,194235,16.87,50.73,998.85,155.76,1,45,446,57587,1,53727,56851,21.56,40.88
2026-06-07 14:05:53,1000876,62.84,3,17.15,54.54,724.62,0.83,998.62,195852,16.86,50.50,998.83,156.04,1,55,466,59449,1,53673,55803,21.58,40.66
2026-06-07 14:05:56,1004279,61.90,3,17.15,54.42,708.07,0.80,998.61,196788,16.86,50.60,998.84,155.84,1,37,430,58451,1,54570,57841,21.58,40.52
2026-06-07 14:05:59,1007683,61.06,3,17.15,54.40,693.35,0.78,998.61,197496,16.87,50.53,998.84,155.84,1,49,455,57841,1,54147,56468,21.63,40.41
2026-06-07 14:06:03,1011086,60.53,3,17.16,54.41,684.12,0.76,998.61,197378,16.87,50.97,998.83,155.97,1,51,459,58809,1,54570,56258,21.66,40.38
2026-06-07 14:06:06,1014490,60.34,3,17.18,54.48,680.83,0.75,998.62,196788,16.86,50.97,998.85,155.78,1,44,445,58650,1,54165,57025,21.67,40.25
2026-06-07 14:06:10,1017893,60.89,3,17.18,54.56,690.36,0.77,998.58,194579,16.87,50.97,998.85,155.76,1,50,457,58313,1,54386,56315,21.71,40.11
2026-06-07 14:06:13,1021296,61.03,3,17.19,54.45,692.85,0.77,998.59,195387,16.89,50.71,998.81,156.12,1,49,454,58037,1,53564,56468,21.74,39.95
2026-06-07 14:06:16,1024700,60.85,3,17.21,54.07,689.77,0.77,998.58,196436,16.89,50.58,998.86,155.71,1,55,466,58471,1,52879,55822,21.75,39.76
2026-06-07 14:06:20,1028104,61.19,3,17.22,53.65,695.60,0.78,998.58,195156,16.89,50.19,998.80,156.18,1,51,460,58274,1,52398,56220,21.69,39.51
2026-06-07 14:06:23,1031507,61.00,3,17.23,53.50,692.34,0.77,998.59,196671,16.88,49.85,998.85,155.77,1,51,459,58214,1,53528,56315,21.67,39.22
2026-06-07 14:06:27,1034910,61.01,3,17.23,53.23,692.43,0.77,998.56,196436,16.90,50.54,998.81,156.15,1,52,461,58352,1,53365,56239,21.69,39.51
2026-06-07 14:06:30,1038314,61.19,3,17.24,53.50,695.68,0.78,998.57,195852,16.91,51.04,998.81,156.09,1,59,476,58451,1,52505,55483,21.64,39.69
2026-06-07 14:06:34,1041718,61.83,3,17.25,53.88,706.78,0.80,998.58,194120,16.92,51.75,998.79,156.27,1,49,455,58392,1,53347,56564,21.68,40.16
2026-06-07 14:06:37,1045121,62.42,3,17.26,54.70,717.15,0.82,998.57,193323,16.93,52.70,998.83,155.97,1,50,456,56774,1,52915,56411,21.70,40.49
2026-06-07 14:06:40,1048524,63.25,3,17.25,55.21,731.62,0.85,998.56,191747,16.90,51.79,998.83,155.98,1,47,451,57646,1,53005,56544,21.62,40.38
2026-06-07 14:06:44,1051928,63.31,3,17.26,55.10,732.74,0.85,998.57,193323,16.89,51.08,998.85,155.78,1,59,475,57646,1,52754,55146,21.64,40.34
2026-06-07 14:06:47,1055331,63.26,3,17.27,54.79,731.76,0.85,998.57,193664,16.91,50.92,998.81,156.12,1,56,468,57626,1,52897,55520,21.66,40.21
2026-06-07 14:06:51,1058735,63.19,3,17.28,54.57,730.55,0.84,998.59,193778,16.90,51.23,998.85,155.89,1,50,457,58333,1,52808,56182,21.62,40.31
2026-06-07 14:06:54,1062138,63.03,3,17.28,54.57,727.79,0.84,998.57,194120,16.88,51.41,998.85,155.76,1,63,484,57743,1,52540,54774,21.58,40.38
2026-06-07 14:06:57,1065541,62.95,3,17.29,54.55,726.31,0.84,998.57,194006,16.89,51.32,998.81,156.09,1,52,462,57083,1,53764,55935,21.61,40.43
2026-06-07 14:07:01,1068945,63.22,3,17.31,54.57,731.08,0.84,998.61,192870,16.92,51.52,998.83,155.95,1,56,469,57802,1,53491,55520,21.61,40.44
2026-06-07 14:07:04,1072349,63.32,3,17.32,54.60,732.82,0.85,998.58,193096,16.91,51.03,998.85,155.80,2,68,493,58136,1,53202,54276,21.59,40.42
2026-06-07 14:07:08,1075751,63.60,3,17.32,54.48,737.71,0.86,998.59,192419,16.91,50.89,998.84,155.90,1,63,483,58809,1,53528,54755,21.64,40.31
2026-06-07 14:07:11,1079155,63.60,3,17.32,54.33,737.66,0.86,998.61,193096,16.91,50.94,998.85,155.78,1,53,463,58412,1,52951,55860,21.59,40.28
2026-06-07 14:07:14,1082559,63.91,3,17.34,54.22,743.13,0.87,998.58,192082,16.91,51.05,998.82,156.05,1,63,483,58274,1,53582,54811,21.61,40.23
2026-06-07 14:07:18,1085962,63.57,3,17.31,54.37,737.14,0.86,998.60,193892,16.91,51.50,998.84,155.88,1,62,480,57920,1,53727,54978,21.63,40.50
2026-06-07 14:07:21,1089366,63.14,3,17.28,54.71,729.61,0.84,998.59,194464,16.88,52.91,998.85,155.80,1,51,459,57978,1,54037,56068,21.56,40.98
2026-06-07 14:07:25,1092769,63.61,3,17.25,55.41,737.86,0.86,998.59,191747,16.86,54.20,998.85,155.82,1,42,441,57199,1,54294,57025,21.57,41.56
2026-06-07 14:07:28,1096173,63.78,3,17.22,56.12,740.75,0.86,998.60,191971,16.83,53.97,998.86,155.70,1,38,432,59449,1,53946,57412,21.55,41.57
2026-06-07 14:07:31,1099576,64.49,3,17.22,56.56,753.20,0.89,998.61,189758,16.82,54.96,998.85,155.76,1,28,410,57783,1,54165,58550,21.54,42.23
2026-06-07 14:07:35,1102980,64.73,3,17.20,56.87,757.40,0.90,998.64,190307,16.81,53.36,998.85,155.80,1,35,425,58096,1,54978,57626,21.51,41.75
2026-06-07 14:07:38,1106383,63.98,3,17.18,56.28,744.30,0.87,998.64,193323,16.81,51.64,998.84,155.86,1,27,406,58729,1,55090,58630,21.50,41.35
2026-06-07 14:07:42,1109786,62.75,3,17.16,55.55,722.75,0.83,998.63,195852,16.80,50.96,998.86,155.70,1,50,457,59529,1,55127,55916,21.48,40.99
2026-06-07 14:07:45,1113190,61.85,3,17.16,55.04,706.99,0.80,998.62,196202,16.80,50.60,998.87,155.60,1,37,430,60056,1,55765,57587,21.47,40.72
2026-06-07 14:07:48,1116594,61.35,3,17.16,54.63,698.28,0.78,998.64,195968,16.81,50.61,998.85,155.83,1,38,432,60137,1,56011,57548,21.43,40.49
2026-06-07 14:07:52,1119996,60.55,3,17.16,54.40,684.32,0.76,998.64,197615,16.82,50.33,998.85,155.81,1,45,447,59832,1,56106,56774,21.46,40.19
2026-06-07 14:07:55,1123400,60.25,3,17.20,54.14,679.02,0.75,998.63,196906,16.83,49.99,998.84,155.85,1,53,462,60056,1,55935,56011,21.49,40.20
2026-06-07 14:07:59,1126804,60.05,3,17.21,53.92,675.54,0.74,998.63,197024,16.84,49.85,998.84,155.89,1,47,452,59812,1,56679,56602,21.48,39.97
2026-06-07 14:08:02,1130207,59.75,3,17.22,53.71,670.23,0.74,998.62,197733,16.83,49.63,998.84,155.83,1,57,470,59792,1,56163,55633,21.49,39.83
2026-06-07 14:08:05,1133611,59.21,3,17.21,53.50,664.32,0.72,998.60,199048,16.81,49.11,998.85,155.81,1,54,465,61184,1,56679,55973,21.44,39.45
2026-06-07 14:08:09,1137014,58.36,3,17.22,53.20,658.41,0.70,998.60,200869,16.81,48.91,998.81,156.09,1,54,464,60998,1,57393,56011,21.47,39.29
2026-06-07 14:08:12,1140417,57.67,3,17.24,52.87,653.60,0.68,998.61,201483,16.82,48.75,998.83,155.93,1,51,460,62355,1,57218,56334,21.46,39.05
2026-06-07 14:08:16,1143821,57.34,3,17.26,52.62,651.31,0.67,998.62,201237,16.83,48.82,998.86,155.70,2,69,495,60566,1,56851,54496,21.49,38.96
2026-06-07 14:08:19,1147225,56.72,3,17.26,52.43,646.92,0.65,998.61,202848,16.84,48.96,998.83,155.94,1,51,459,61558,1,56163,56430,21.47,38.89
2026-06-07 14:08:22,1150627,56.42,3,17.28,52.39,644.82,0.64,998.60,202599,16.86,49.22,998.85,155.75,1,58,473,60239,1,56774,55709,21.45,38.98
2026-06-07 14:08:26,1154031,56.25,3,17.28,52.47,643.69,0.64,998.59,202599,16.86,49.49,998.85,155.81,1,55,466,60402,1,56201,56087,21.48,39.00
2026-06-07 14:08:29,1157435,56.44,3,17.30,52.50,644.95,0.65,998.60,201730,16.86,49.93,998.82,156.07,2,65,486,59751,1,56967,55015,21.52,39.14
2026-06-07 14:08:33,1160839,56.58,3,17.31,52.69,645.97,0.65,998.61,201730,16.88,49.92,998.85,155.78,1,56,469,60259,1,56525,55879,21.53,39.06
